date,lon,lat,elev,snow
2012-03-18,118.475,-37.128,9800.0,4.65
2012-03-19,118.475,-37.128,9800.0,4.7
2012-03-20,118.475,-37.128,9800.0,4.84
2012-03-21,118.475,-37.128,9800.0,4.91
2012-03-22,118.475,-37.128,9800.0,4.87
2012-03-23,118.475,-37.128,9800.0,4.81
2012-03-24,118.475,-37.128,9800.0,4.75
2012-03-25,118.475,-37.128,9800.0,4.78
2012-03-26,118.475,-37.128,9800.0,4.89
2012-03-27,118.475,-37.128,9800.0,4.39
2012-03-28,118.475,-37.128,9800.0,4.33
2012-03-29,118.475,-37.128,9800.0,4.57
2012-03-30,118.475,-37.128,9800.0,4.8
2012-03-31,118.475,-37.128,9800.0,4.42
2012-04-01,118.475,-37.128,9800.0,4.19
2012-04-02,118.475,-37.128,9800.0,4.16
2012-04-03,118.475,-37.128,9800.0,4.06
2012-04-04,118.475,-37.128,9800.0,3.59
2012-04-05,118.475,-37.128,9800.0,3.36
2012-04-06,118.475,-37.128,9800.0,2.75
2012-04-07,118.475,-37.128,9800.0,1.95
2012-04-08,118.475,-37.128,9800.0,1.75
2012-04-09,118.475,-37.128,9800.0,1.56
2012-04-10,118.475,-37.128,9800.0,0.87
2012-04-11,118.475,-37.128,9800.0,0.4
2012-04-12,118.475,-37.128,9800.0,0.0
2012-04-13,118.475,-37.128,9800.0,1.2
2012-04-14,118.475,-37.128,9800.0,1.83
2012-04-15,118.475,-37.128,9800.0,1.69
2012-04-16,118.475,-37.128,9800.0,1.57
2012-04-17,118.475,-37.128,9800.0,1.12
2012-04-18,118.475,-37.128,9800.0,1.25
2012-04-19,118.475,-37.128,9800.0,0.83
2012-04-20,118.475,-37.128,9800.0,0.63
2012-04-21,118.475,-37.128,9800.0,0.58
2012-04-22,118.475,-37.128,9800.0,0.25
2012-04-23,118.475,-37.128,9800.0,0.1
2012-04-24,118.475,-37.128,9800.0,0.0
2012-04-25,118.475,-37.128,9800.0,0.0
2012-04-26,118.475,-37.128,9800.0,0.0
2012-04-27,118.475,-37.128,9800.0,0.0
2012-04-28,118.475,-37.128,9800.0,0.0
2012-04-29,118.475,-37.128,9800.0,0.0
2012-04-30,118.475,-37.128,9800.0,0.0
2012-05-01,118.475,-37.128,9800.0,0.0
2012-05-02,118.475,-37.128,9800.0,0.0
2012-05-03,118.475,-37.128,9800.0,0.0
2012-05-04,118.475,-37.128,9800.0,0.0
2012-05-05,118.475,-37.128,9800.0,0.0
2012-05-06,118.475,-37.128,9800.0,0.0
2012-05-07,118.475,-37.128,9800.0,0.0
2012-05-08,118.475,-37.128,9800.0,0.0
2012-05-09,118.475,-37.128,9800.0,0.0
2012-05-10,118.475,-37.128,9800.0,0.0
2012-05-11,118.475,-37.128,9800.0,0.0
2012-05-12,118.475,-37.128,9800.0,0.0
2012-05-13,118.475,-37.128,9800.0,0.0
2012-05-14,118.475,-37.128,9800.0,0.0
2012-05-15,118.475,-37.128,9800.0,0.0
2012-05-16,118.475,-37.128,9800.0,0.0
2012-05-17,118.475,-37.128,9800.0,0.0
2012-05-18,118.475,-37.128,9800.0,0.0
2012-05-19,118.475,-37.128,9800.0,0.0
2012-05-20,118.475,-37.128,9800.0,0.0
2012-05-21,118.475,-37.128,9800.0,0.0
2012-05-22,118.475,-37.128,9800.0,0.0
2012-05-23,118.475,-37.128,9800.0,0.0
2012-05-24,118.475,-37.128,9800.0,0.0
2012-05-25,118.475,-37.128,9800.0,0.0
2012-05-26,118.475,-37.128,9800.0,0.0
2012-05-27,118.475,-37.128,9800.0,0.0
2012-05-28,118.475,-37.128,9800.0,0.0
2012-05-29,118.475,-37.128,9800.0,0.0
2012-05-30,118.475,-37.128,9800.0,0.0
2012-05-31,118.475,-37.128,9800.0,0.0
2012-06-01,118.475,-37.128,9800.0,0.0
