date,lon,lat,elev,snow
2012-04-02,122.478,-41.045,5700.0,25.34
2012-04-03,122.478,-41.045,5700.0,25.94
2012-04-04,122.478,-41.045,5700.0,26.18
2012-04-05,122.478,-41.045,5700.0,26.3
2012-04-06,122.478,-41.045,5700.0,26.42
2012-04-07,122.478,-41.045,5700.0,26.42
2012-04-08,122.478,-41.045,5700.0,26.3
2012-04-09,122.478,-41.045,5700.0,26.3
2012-04-10,122.478,-41.045,5700.0,26.18
2012-04-11,122.478,-41.045,5700.0,26.9
2012-04-12,122.478,-41.045,5700.0,28.94
2012-04-13,122.478,-41.045,5700.0,31.58
2012-04-14,122.478,-41.045,5700.0,32.54
2012-04-15,122.478,-41.045,5700.0,32.9
2012-04-16,122.478,-41.045,5700.0,33.02
2012-04-17,122.478,-41.045,5700.0,32.9
2012-04-18,122.478,-41.045,5700.0,32.3
2012-04-19,122.478,-41.045,5700.0,29.8
2012-04-20,122.478,-41.045,5700.0,27.3
2012-04-21,122.478,-41.045,5700.0,24.9
2012-04-22,122.478,-41.045,5700.0,22.4
2012-04-23,122.478,-41.045,5700.0,20.42
2012-04-24,122.478,-41.045,5700.0,18.38
2012-04-25,122.478,-41.045,5700.0,18.5
2012-04-26,122.478,-41.045,5700.0,18.14
2012-04-27,122.478,-41.045,5700.0,18.26
2012-04-28,122.478,-41.045,5700.0,19.7
2012-04-29,122.478,-41.045,5700.0,18.86
2012-04-30,122.478,-41.045,5700.0,17.54
2012-05-01,122.478,-41.045,5700.0,16.46
2012-05-02,122.478,-41.045,5700.0,16.46
2012-05-03,122.478,-41.045,5700.0,16.46
2012-05-04,122.478,-41.045,5700.0,15.98
2012-05-05,122.478,-41.045,5700.0,15.74
2012-05-06,122.478,-41.045,5700.0,14.66
2012-05-07,122.478,-41.045,5700.0,12.74
2012-05-08,122.478,-41.045,5700.0,10.7
2012-05-09,122.478,-41.045,5700.0,8.78
2012-05-10,122.478,-41.045,5700.0,6.62
2012-05-11,122.478,-41.045,5700.0,5.42
2012-05-12,122.478,-41.045,5700.0,3.62
2012-05-13,122.478,-41.045,5700.0,1.7
2012-05-14,122.478,-41.045,5700.0,0.14
2012-05-15,122.478,-41.045,5700.0,0.0
2012-05-16,122.478,-41.045,5700.0,0.0
2012-05-17,122.478,-41.045,5700.0,0.0
2012-05-18,122.478,-41.045,5700.0,0.0
2012-05-19,122.478,-41.045,5700.0,0.0
2012-05-20,122.478,-41.045,5700.0,0.0
2012-05-21,122.478,-41.045,5700.0,0.0
2012-05-22,122.478,-41.045,5700.0,0.0
2012-05-23,122.478,-41.045,5700.0,0.0
2012-05-24,122.478,-41.045,5700.0,0.0
2012-05-25,122.478,-41.045,5700.0,0.0
2012-05-26,122.478,-41.045,5700.0,0.0
2012-05-27,122.478,-41.045,5700.0,0.0
2012-05-28,122.478,-41.045,5700.0,0.0
2012-05-29,122.478,-41.045,5700.0,0.0
2012-05-30,122.478,-41.045,5700.0,0.0
2012-05-31,122.478,-41.045,5700.0,0.0
2012-06-01,122.478,-41.045,5700.0,0.0
