lon,lat,depth
-75.1569,29.356356,0.0
-75.15412,32.073703,0.0
-75.1502,32.253695,0.0
-75.14169,32.109156,0.0
-75.14016,34.940481999999996,0.0
-75.13993,31.964197,0.0
-75.12806,32.288883999999996,0.0
-75.12709,32.14139,0.0
-75.12522,-5.9782259,10.838265857142856
-75.12504,28.60989,0.0
-75.12121,32.133668,0.0
-75.11844,32.227506999999996,0.0
-75.11574,32.127024,0.0
-75.10679,32.088429999999995,0.0
-75.10641,32.365854,0.0
-75.10464,32.16458,0.0
-75.10269,32.310953,0.0
-75.09957,32.209373,0.0
-75.09751,32.167286,0.0
-75.09696,32.247383,0.0
-75.08893,32.647428,0.0
-75.08706,32.304359999999996,0.0
-75.08574,-5.2563921,0.0
-75.08103,32.220873,0.0
-75.07204,31.651779,0.0
-75.07174,31.962211,0.0
-75.06961,32.824469,0.0
-75.06767,32.110538999999996,0.0
-75.06697999999999,32.321524,0.0
-75.0571,32.228373999999995,0.0
-75.05465,32.31913,0.0
-75.0477,30.813522,0.0
-75.04227,32.225187999999996,0.0
-75.04217,32.002333,0.0
-75.03288,32.18664,0.0
-75.0322,33.029878,0.0
-75.03055,32.123121999999995,0.0
-75.02971,32.294025,0.0
-75.02908,32.512103,0.0
-75.02586,32.317015,0.0
-75.02560999999999,32.20809,0.0
-75.02523,32.248054,0.0
-75.0219,32.159062,0.0
-75.02173,31.814376,0.0
-75.01652,31.840018,0.0
-75.01506,32.272876,0.0
-75.01283,31.813488,0.0
-75.01213,32.233647,0.0
-75.0112,32.305986,0.0
-75.0096,32.253982,0.0
-75.00185,32.191106999999995,0.0
-75.00129,32.310649999999995,0.0
-74.99693,31.974977,0.0
-74.99667,32.152751,0.0
-74.99412,32.217624,0.0
-74.99274999999999,32.698053,0.0
-74.99217,32.013587,0.0
-74.99135,32.199777,0.0
-74.99098,32.369334,0.0
-74.98994,32.224683,0.0
-74.98803,32.223072,0.0
-74.98692999999999,32.060784,0.0
-74.98688,32.241256,0.0
-74.98673,32.300646,0.0
-74.98523,32.289665,0.0
-74.98445,32.194186,0.0
-74.98401,32.384937,0.0
-74.98385,32.253864,0.0
-74.98291,32.263468,0.0
-74.98171,32.178428,0.0
-74.97876,32.25943,0.0
-74.97632,32.303354,0.0
-74.97491,32.362218,0.0
-74.97447,32.141843,0.0
-74.97442,32.264025,0.0
-74.97315,32.252902,0.0
-74.97201,32.231123,0.0
-74.96736,32.271581999999995,0.0
-74.96722999999999,32.288196,0.0
-74.96719,-4.4642515,0.0
-74.96323,32.547291,0.0
-74.95562,32.468846,0.0
-74.9529,32.349335,0.0
-74.95234,32.239326,0.0
-74.95205,32.39111,0.0
-74.95121,32.219626999999996,0.0
-74.94817,32.331332,0.0
-74.94792,32.271784,0.0
-74.94366,32.29961,0.0
-74.94231,32.288129999999995,0.0
-74.94071,32.275516,0.0
-74.94003,32.241061,0.0
-74.93875,32.295688999999996,0.0
-74.93632,32.290022,0.0
-74.92958,32.339937,0.0
-74.92942,32.134815,0.0
-74.92605,32.204044,0.0
-74.92585,32.427731,0.0
-74.92485,32.240963,0.0
-74.92258,32.372755999999995,0.0
-74.91943,32.452264,0.0
-74.91789,32.410989,0.0
-74.91463,32.324892,0.0
-74.90378999999999,32.330301,0.0
-74.90147,32.436581,0.0
-74.89755,32.300702,0.0
-74.89613,32.063039,0.0
-74.89332,32.318312,0.0
-74.89191,32.264745,0.0
-74.8902,32.147705,0.0
-74.88909,31.921429,0.0
-74.88291,28.300948,0.0
-74.88142,32.473215,0.0
-74.88122,32.293778,0.0
-74.87968,32.445419,0.0
-74.87599,32.452472,0.0
-74.87441,32.177765,0.0
-74.87194,32.417518,0.0
-74.87065,32.285635,0.0
-74.86971999999999,32.38373,0.0
-74.86711,32.407559,0.0
-74.86462,32.295037,0.0
-74.86092,32.436645,0.0
-74.85834,32.389942,0.0
-74.8535,32.247689,0.0
-74.85324,32.46638,0.0
-74.85216999999999,32.321648,0.0
-74.85038,32.234569,0.0
-74.85,32.215211,0.0
-74.84914,31.797479,0.0
-74.8464,32.238866,0.0
-74.8449,32.38653,4.146060142857143
-74.84316999999999,32.392407,0.0
-74.843,32.392528,0.0
-74.84284,32.331671,0.0
-74.84112,32.41757,0.0
-74.83866,32.687732,0.0
-74.8361,32.324981,0.0
-74.83555999999999,-7.2014731,6.895397428571428
-74.83546999999999,32.580729999999996,0.0
-74.83433,32.26524,0.0
-74.8342,32.21092,0.0
-74.83286,32.237506,0.0
-74.83252,32.229768,0.0
-74.83246999999999,32.439569,0.0
-74.83138,32.286645,0.0
-74.82857,32.500273,0.0
-74.82728,32.46694,0.0
-74.82546,32.435023,0.0
-74.82514,32.353251,0.0
-74.82431999999999,32.283122,0.0
-74.8241,32.411671999999996,0.0
-74.82407,32.204682999999996,0.0
-74.82136,32.409098,0.0
-74.81793,32.309038,0.0
-74.81499,32.254114,0.0
-74.81451,32.534697,0.0
-74.81446,-6.4339048,0.0
-74.81336,32.511843,2.8104097142857145
-74.81127,32.372118,0.0
-74.80625,32.29801,0.0
-74.80524,32.528928,0.0
-74.80361,32.55566,0.0
-74.80342,32.260756,0.0
-74.80023,32.525282,0.0
-74.79046,32.473217999999996,0.0
-74.7886,32.378102999999996,0.0
-74.78588,32.369913,0.0
-74.78446,32.469426,0.0
-74.78417,32.398939,0.0
-74.78121,32.488008,4.714267428571429
-74.77709,32.365744,0.0
-74.77649,32.480269,0.0
-74.77383,32.304022,0.0
-74.77381,32.453818,0.0
-74.77178,32.524108999999996,0.0
-74.76701,32.378408,0.0
-74.76546,32.10051,0.0
-74.76499999999999,32.233231,0.0
-74.76395,32.456297,0.0
-74.75568,32.499927,0.0
-74.7548,32.314063,0.0
-74.74375,32.412261,0.0
-74.74279,-7.181302,6.2448185714285716
-74.74122,26.066444,0.0
-74.74117,32.444405,0.0
-74.74111,32.357833,0.0
-74.73821,32.359759,0.0
-74.73374999999999,32.5001,0.0
-74.73253,32.497949,0.0
-74.73216,32.435558,0.0
-74.73006,32.378686,0.0
-74.72923,32.255224,0.0
-74.72706,-8.3822305,4.9071227142857134
-74.72696,32.435998,0.0
-74.72309,31.928948,0.0
-74.7204,32.354227,0.0
-74.71883999999999,32.364609,0.0
-74.71787,32.407602,0.0
-74.71144,32.429877999999995,0.0
-74.70754,33.018688,0.0
-74.70673,32.468014,0.0
-74.70263,32.46769,0.0
-74.70181,32.485875,0.0
-74.70027,31.890365,0.0
-74.69076,32.557584,0.0
-74.6895,32.443228999999995,0.0
-74.68567,32.4707,0.0
-74.68494999999999,32.48723,0.0
-74.68252,32.518746,0.0
-74.68175,30.079919,0.0
-74.67785,32.511342,0.0
-74.67747,32.320009,0.0
-74.67336,32.388616,0.0
-74.67314,32.328132,0.0
-74.67165,32.573129,0.0
-74.66846,32.415111,0.0
-74.66632,32.336601,0.0
-74.66614,32.645468,0.0
-74.66574,32.416869999999996,0.0
-74.65622,32.236112,0.0
-74.64943,32.500893999999995,0.0
-74.64924,32.640149,0.0
-74.64398,32.470231,0.0
-74.64294,32.43499,0.0
-74.64231,32.525943,0.0
-74.64042,32.518147,0.0
-74.63918,32.608127,0.0
-74.62856,32.425781,0.0
-74.62681,32.464227,0.0
-74.62093,32.651211,0.0
-74.61319,32.451251,0.0
-74.6128,32.547799,0.0
-74.61268,32.315912,0.0
-74.60853,-5.864329,0.0
-74.59709,32.890401,0.0
-74.59543,32.247893,0.0
-74.59413,32.476906,0.0
-74.59368,32.374429,0.0
-74.59341,-8.2703574,0.0
-74.59215,32.690985,0.0
-74.58741,32.413596999999996,0.0
-74.58696,32.450619,0.0
-74.58452,32.616966999999995,0.0
-74.58406,32.453865,0.0
-74.58195,32.465862,0.0
-74.57997,32.599881,0.0
-74.57794,32.709911,0.0
-74.57521,32.519186999999995,0.0
-74.57448,32.535705,0.0
-74.57309,32.723064,0.0
-74.57131,32.494873999999996,0.0
-74.57101,32.409455,0.0
-74.56946,-6.0389322,0.0
-74.56428,32.433861,0.0
-74.56303,32.569827,0.0
-74.56202,-5.8415253,0.0
-74.55809,32.559951,0.0
-74.55479,32.543823,0.0
-74.5486,32.436802,0.0
-74.54711,32.727979999999995,0.0
-74.54252,32.575095,0.0
-74.53512,32.786346,0.0
-74.53175,32.530167,0.0
-74.5279,32.3594,0.0
-74.52505,32.563925,0.0
-74.52286,32.580438,0.0
-74.52269,32.855661,0.0
-74.5193,32.719541,0.0
-74.51844,32.621827,0.0
-74.51781999999999,32.473137,0.0
-74.51767,32.608709999999995,0.0
-74.51495,32.583293,0.0
-74.50772,-5.7261125,0.0
-74.5022,32.606638,0.0
-74.5003,32.512105,0.0
-74.49731,-6.7125419,0.0
-74.49728,32.559477,0.0
-74.49553,32.715613999999995,0.0
-74.49336,32.692677,0.0
-74.48268,32.64233,0.0
-74.48124,-8.1183857,0.0
-74.48072,32.681832,0.0
-74.45964,32.723507,0.0
-74.44833,32.673845,0.0
-74.44306,32.750745,0.0
-74.44085,-5.7702271,0.0
-74.43597,32.762777,0.0
-74.43022,-49.150697,0.0
-74.42684,32.368378,0.0
-74.42021999999999,32.74373,0.0
-74.4187,32.764905,0.0
-74.40774,32.792731,0.0
-74.40287,32.780358,0.0
-74.40163,32.842465,0.0
-74.40095,32.694762,0.0
-74.39095,32.399201,0.0
-74.36822,32.641154,0.0
-74.36234,32.724285,0.0
-74.36208,-5.7132587,22.945208571428566
-74.35664,32.820907999999996,0.0
-74.35565999999999,32.812719,0.0
-74.35095999999999,32.657671,0.0
-74.34888,32.797231,0.0
-74.34838,32.70365,0.0
-74.3468,32.745238,0.0
-74.34434,32.449649,0.0
-74.34395,32.726047,0.0
-74.3415,32.883939999999996,0.0
-74.34119,32.890039,0.0
-74.33510999999999,32.808751,0.0
-74.33234,32.384084,0.0
-74.33035,32.826367,0.0
-74.32386,32.705846,0.0
-74.3052,32.870044,0.0
-74.29946,32.371401,0.0
-74.28245999999999,29.677176,0.0
-74.27748999999999,-48.517403,0.0
-74.27111,-6.9517895,0.0
-74.26056,32.878586,0.0
-74.21885,32.603076,0.0
-74.19832,32.636753,0.0
-74.18726,32.662521999999996,0.0
-74.18681,29.158851,0.0
-74.17867,32.82399,0.0
-74.16279999999999,-7.280234,0.0
-74.13084,32.730104,0.0
-74.11461,32.118913,0.0
-74.11303,31.588784,0.0
-74.10745,32.889004,0.0
-74.10744,32.833662,0.0
-74.06834,32.853883,0.0
-74.06516,32.804908,0.0
-74.04484,-49.266767,0.0
-74.03584,31.871082,0.0
-74.00138999999999,29.528096,0.0
-73.98104,-5.9144087,0.0
-73.97178,-7.188361,7.113688000000001
-73.93697,-5.7159354,22.482425714285714
-73.93682,-6.3132321,0.0
-73.93294,-7.3181827,0.0
-73.92997,-6.5644432,0.0
-73.91641,36.320202,0.0
-73.90241,-7.7517443,0.0
-73.88465,32.887416,0.0
-73.8788,38.994252,0.0
-73.84324,-7.7519022,0.0
-73.84047,-7.4591521,8.479335714285714
-73.83915,37.410108,0.0
-73.83537,-6.8224509,0.0
-73.80716,39.055523,0.0
-73.80363,32.012709,0.0
-73.77681,-4.9710781,0.0
-73.74893,-7.709226799999999,0.0
-73.72872,-6.8868774,7.721462000000001
-73.70967,32.507846,0.0
-73.696,-49.135941,0.0
-73.672,36.061926,0.0
-73.65149,-49.275631,0.0
-73.64135,36.230193,0.0
-73.49943,-7.00529,0.0
-73.45941,33.290834,0.0
-73.45886,36.169578,0.0
-73.43238,-5.9066904,20.23347857142857
-73.37767,-7.1515409,0.0
-73.35684,-7.2326882,0.0
-73.33771,-5.330026,0.0
-73.33225,-48.90366,0.0
-73.31627,-10.636796,0.0
-73.23371,-46.116713,0.0
-73.22686,29.192525,0.0
-73.21357,25.588576,4.873742428571428
-73.21308,-49.532635,0.0
-73.20261,-6.5875677,0.0
-73.19463,-7.4218912,0.0
-73.17402,-7.1606688,0.0
-73.15998,47.418251,0.0
-73.13933,-5.6973265,40.468869999999995
-73.1057,-7.5618327,0.0
-73.09844,-10.561248,0.0
-73.09242,-52.977165,0.0
-73.08859,-6.1578154,18.657824285714288
-73.04114,32.816445,0.0
-73.03133999999999,-7.9352567,0.0
-73.02701,-7.2740869,6.969038285714285
-73.01066,-7.905592099999998,0.0
-72.99006,-7.280302599999998,0.0
-72.96315,-9.2448458,0.0
-72.9553,-6.7694629,16.257832857142855
-72.9066,33.698059,0.0
-72.87928,-6.6488255,24.80791285714286
-72.84518,30.238093,0.0
-72.81603999999999,30.272435,0.0
-72.7959,34.080887,0.0
-72.79019,-6.0454024,25.40517
-72.73582,-5.9740367,0.0
-72.6752,-6.7187142,0.0
-72.62155,-5.6567026,0.0
-72.60605,-7.3656537,6.796638571428572
-72.51889,43.998162,0.0
-72.45589,-9.3181655,4.060246428571428
-72.43824,-5.7460513,46.886981428571424
-72.3085,-9.0977224,0.0
-72.29081,-9.500515600000002,0.0
-72.26956,-7.1030093,0.0
-72.21539,-5.6886475,45.95793142857143
-72.21440999999999,-8.1250298,15.959907142857144
-72.18561,-9.5068981,0.0
-72.18473,-9.1524217,0.0
-72.18373,-5.3973887,0.0
-72.14082,-49.390436,0.0
-72.11943,-7.744625799999999,0.0
-72.09629,-7.6852598,0.0
-72.09488,-8.3373056,18.77350142857143
-72.07695,-6.1817252,43.31592285714286
-72.05446,-9.1810184,0.0
-72.04415,-7.6600057,9.231501428571429
-72.04295,-7.6382882,0.0
-72.01368,-9.5249702,0.0
-71.98578,-8.986742599999998,0.0
-71.97881,-8.9973594,0.0
-71.96819,53.230535,0.0
-71.95004,-6.8896334,0.0
-71.88491,34.429684,0.0
-71.85606,34.388977,0.0
-71.80229,30.093363,0.0
-71.80088,-6.2988787,42.82581428571429
-71.7822,-7.786947999999998,0.0
-71.77147,34.519739,0.0
-71.75387,-6.2681216,39.43376
-71.74238,-9.5065732,0.0
-71.72122,-7.0167951,19.891054285714286
-71.66851,-8.209060499999998,0.0
-71.61182,-66.825848,0.0
-71.60517,-5.6655607,58.21922285714286
-71.5923,-7.162158,0.0
-71.48703,53.349917,0.0
-71.45149,53.281683,0.0
-71.42616,53.679306,0.0
-71.40664,-8.263439399999998,0.0
-71.39199,-7.4300514,25.18467714285714
-71.25402,34.621654,0.0
-71.18169,-8.7163906,0.0
-71.0535,-6.9213344,24.540117142857145
-70.99129,28.749303,0.0
-70.92643,-7.0681708,23.810214285714288
-70.92475,-8.9642154,0.0
-70.90009,-6.8098411,36.11872571428571
-70.89115,-6.0944588,42.23874857142857
-70.81727,-9.6740494,0.0
-70.64333,-10.124654,0.0
-70.60349,-7.075236,29.255242857142857
-70.4929,-7.4696439,0.0
-70.38751,-67.023578,0.0
-70.36164,-6.8061935,0.0
-70.31399,56.312274,0.0
-70.30457,-66.985395,0.0
-70.30403,31.57795,0.0
-70.24829999999999,-7.4417527,0.0
-70.234,19.456104,0.0
-70.13213,-11.296473,0.0
-70.08073,-9.1013822,0.0
-70.06436,38.353425,0.0
-69.98909,38.350807,0.0
-69.86778,-7.9452905,0.0
-69.85586,-9.4048866,0.0
-69.8475,-5.5529801,76.46535857142858
-69.81082,-8.8550664,0.0
-69.78523,-5.5750337,78.01752285714285
-69.7304,-49.547297,0.0
-69.71783,-10.86707,0.0
-69.66788,-8.6671957,0.0
-69.66728,-8.8117303,0.0
-69.65299,-5.659855,81.51940714285715
-69.62619,39.019552,0.0
-69.62153,-8.6984235,0.0
-69.59018,-10.342162,0.0
-69.4778,-8.591827699999998,0.0
-69.46631,38.824136,0.0
-69.36588,-5.7342367,0.0
-69.33131,39.029431,0.0
-69.29528,-8.838946099999998,0.0
-69.24758,-8.7358554,0.0
-69.23901,-5.827779,81.05918
-69.23468999999999,-5.7353764,81.58701142857142
-69.2166,31.365932,0.0
-69.17044,30.995401,4.714939285714285
-69.15022,-8.342499,10.285086142857143
-69.09522,-9.7893418,0.0
-68.98497,31.036326,0.0
-68.9794,-11.156457,0.0
-68.79425,-67.006624,0.0
-68.75988,-8.646765699999998,0.0
-68.75471,-49.867185,0.0
-68.67871,-11.098773,0.0
-68.63974,-9.5565926,0.0
-68.61728,-49.836384,0.0
-68.60671,-7.598380299999999,0.0
-68.56985,-66.919392,0.0
-68.54315999999999,-67.065994,0.0
-68.48409,-67.016119,0.0
-68.47941,-10.421718,0.0
-68.44552,-8.011416199999998,0.0
-68.44422,-9.2107235,0.0
-68.42601,-10.711814,0.0
-68.39961,-67.14155699999999,0.0
-68.39834,-67.004959,0.0
-68.3595,-67.147611,0.0
-68.31302,-66.90878599999999,0.0
-68.26875999999999,-8.6267192,0.0
-68.2153,-67.184268,0.0
-68.11182,-9.9669112,0.0
-68.0813,-49.905711,0.0
-68.05279,-8.111417599999998,0.0
-68.01752,-10.774795,3.0493641428571427
-68.00837,-67.184,0.0
-67.97445,-11.773982,0.0
-67.95483,-67.02093599999999,0.0
-67.93882,-8.0734051,16.527328571428573
-67.93028,-10.193611,0.0
-67.92695,-10.375475,0.0
-67.90977,32.794896,0.0
-67.88825,-8.177258,0.0
-67.84924,-8.7758608,0.0
-67.78657999999999,-7.8987376,32.55604857142857
-67.76577,-67.169855,0.0
-67.73363,-50.101846,0.0
-67.65763,-50.253664,0.0
-67.63575,-8.5704355,0.0
-67.61835,-8.576952,0.0
-67.59755,-67.24938999999999,0.0
-67.59049,-11.258641,0.0
-67.59029,-9.2057416,0.0
-67.52089,-67.231402,0.0
-67.44828999999999,-8.705106,0.0
-67.41233999999999,-9.5997372,0.0
-67.33763,-67.223356,0.0
-67.33692,-8.562025399999998,0.0
-67.31537,-67.093395,0.0
-67.27299,-9.2876261,6.262591428571429
-67.23796,-10.717866,0.0
-67.20238,-6.072799,73.67584
-67.16044,39.647791,0.0
-67.12598,-9.4148596,0.0
-67.09674,-67.019783,0.0
-67.08561,-9.005635899999998,0.0
-67.07079,-10.652232,0.0
-67.01705999999999,-8.0638456,0.0
-66.95614,-11.09256,0.0
-66.91285,38.906463,0.0
-66.89393,-11.020646,0.0
-66.88802,-9.5935621,0.0
-66.85955,-9.6629596,0.0
-66.81666,-9.8363971,0.0
-66.81336,-9.144913,0.0
-66.78182,-9.0443011,7.339320285714286
-66.77578999999999,-8.955723799999998,0.0
-66.71509,-8.9089152,0.0
-66.71003,-9.3598485,0.0
-66.6665,-10.733161,0.0
-66.66491,-7.0807705,0.0
-66.64039,-9.7522752,0.0
-66.60925,-8.9824988,0.0
-66.60565,-7.7824203,0.0
-66.60256999999999,56.218434,4.437520999999999
-66.58935,-9.836047,0.0
-66.51313,-9.2391236,0.0
-66.4828,-9.1638153,0.0
-66.42206,-8.9803397,12.821155142857142
-66.38563,-49.853233,0.0
-66.37823,-8.5375558,0.0
-66.37565,-7.7804976,31.50153
-66.36465999999999,-10.44314,0.0
-66.31661,-9.4880302,0.0
-66.20001,-10.824539,5.219190857142857
-66.14003,-9.8670989,0.0
-66.05205,-6.1126916,78.57604
-66.0401,-8.182226699999998,20.958827142857142
-65.93006,-41.432474,0.0
-65.83555999999999,-9.7529896,0.0
-65.79846,-8.284303899999998,0.0
-65.74641999999999,-11.484447999999999,0.0
-65.70295,-8.659789099999998,25.717325714285714
-65.69418,-11.604553,0.0
-65.60389,-11.439106,0.0
-65.5847,-6.2132183,82.66263571428571
-65.56224,-8.558444099999999,0.0
-65.51425,-9.484492800000002,10.616722714285714
-65.38992,-10.968779,0.0
-65.21586,-8.785925,16.828361428571434
-65.20658,56.148004,0.0
-65.1548,-8.4133613,0.0
-65.01983,-11.262008,0.0
-64.95822,-10.539067,0.0
-64.86108,-10.455089,0.0
-64.84907999999999,-11.071726000000002,0.0
-64.79884,-7.793042,0.0
-64.78748,-12.15031,0.0
-64.71834,-5.8911257,0.0
-64.71801,-10.944585,0.0
-64.7068,-9.4758336,0.0
-64.67995,-10.296132,0.0
-64.64218,-10.320435,0.0
-64.56654,-7.875321699999998,0.0
-64.41913,-10.636408999999999,0.0
-64.41598,-8.555485499999998,26.465664285714286
-64.34018,-6.7029698,73.72162285714286
-64.27509,-11.803894,0.0
-64.25625,-10.214597999999999,0.0
-64.24212,-7.668526,0.0
-64.16233999999997,-8.2197271,0.0
-64.09737,-7.6841529,31.418315714285715
-63.96977999999997,-11.604688,0.0
-63.93297,-6.066061,0.0
-63.90269000000001,-11.334128,0.0
-63.883160000000004,-11.121295000000002,6.112771285714286
-63.852239999999995,-11.377833,0.0
-63.84719999999997,-7.852504599999999,43.91157
-63.838589999999996,-9.6013741,0.0
-63.816959999999995,-11.271512999999999,0.0
-63.81276,-11.3301,4.115982142857143
-63.81218,-11.409127,0.0
-63.80835999999999,-10.285091999999999,0.0
-63.781090000000006,-8.493432399999998,8.67441942857143
-63.77813999999999,-11.36254,0.0
-63.76048,-9.2766318,12.039411428571428
-63.744999999999976,-11.321567000000002,0.0
-63.74256999999997,-9.2266371,11.959056999999998
-63.74256,-11.303277,4.050421
-63.72686,-11.231841,0.0
-63.70524,-11.28785,0.0
-63.70357,-11.311386,0.0
-63.68985000000001,-11.170555,0.0
-63.67238999999999,-11.345789000000002,0.0
-63.64892999999999,-8.9643598,22.82822857142857
-63.640879999999996,-11.23453,0.0
-63.617279999999994,-11.124389,4.528861714285714
-63.6142,-11.202107,0.0
-63.610780000000005,-11.159179000000002,0.0
-63.59045999999999,-11.050633,0.0
-63.53509,-9.224930100000002,0.0
-63.53393,-11.094221,0.0
-63.504220000000004,-11.010593,4.777184857142857
-63.451170000000005,-8.0660786,38.64431714285714
-63.447280000000006,-10.92899,0.0
-63.391369999999995,-7.870809399999998,33.72749142857143
-63.36286,-7.844652,0.0
-63.341179999999994,-49.398827,0.0
-63.138760000000005,-11.236538,0.0
-63.1142,-8.283105199999998,0.0
-63.092200000000005,-8.727997399999998,0.0
-63.02311,-11.427005999999999,0.0
-63.01545,-8.1558344,0.0
-63.014579999999995,-9.4775001,0.0
-62.98889,-11.318021,0.0
-62.98204999999997,-49.285151,0.0
-62.95528,-9.774161500000002,0.0
-62.94624,-7.3126486,17.370975714285713
-62.933899999999994,-11.022900000000002,8.33101857142857
-62.928749999999994,-5.9160016,0.0
-62.91875,-7.0130476,0.0
-62.91247,-8.824104399999998,0.0
-62.880219999999994,-9.8715058,7.804972285714285
-62.80578,-8.882247599999998,21.37045714285714
-62.69631,-11.386992,0.0
-62.693569999999994,-12.156471,0.0
-62.68845,-7.701760499999998,42.394932857142855
-62.667730000000006,-9.5786724,0.0
-62.65536,-12.10747,0.0
-62.59582,-7.6703937,0.0
-62.57625,-2.9765504,0.0
-62.57431,-6.1048472,0.0
-62.55055,-7.7629848,41.73147285714286
-62.50923,-8.223479799999998,0.0
-62.49755999999999,-6.5265309,19.47988
-62.474590000000006,-48.660718,0.0
-62.471149999999994,-49.570305,0.0
-62.470699999999994,-8.3299765,0.0
-62.450329999999994,-8.4659657,26.817308571428573
-62.44454,-8.9744161,28.35236714285714
-62.38755999999999,-11.234393,6.188662
-62.3819,-7.9375688,54.31373857142857
-62.37717000000001,-8.0670253,0.0
-62.3755,-11.132482,7.038599142857143
-62.34768999999997,-2.5763473,0.0
-62.34216000000001,-8.132662299999998,0.0
-62.33389,-49.760408,0.0
-62.326989999999995,-49.932287,0.0
-62.32249,-8.3383088,0.0
-62.313550000000006,-8.4967328,23.140111428571426
-62.29996,-8.1800484,0.0
-62.29033999999997,-7.907826199999999,0.0
-62.284040000000005,-7.8166719,0.0
-62.27410999999999,-8.0592213,0.0
-62.242140000000006,-8.1023674,0.0
-62.23712999999999,-9.5875296,0.0
-62.216319999999996,-7.728385399999999,0.0
-62.211839999999995,-8.2392135,0.0
-62.206509999999994,-8.0544386,0.0
-62.16239,-49.622966,0.0
-62.14811,-12.809156,0.0
-62.14672,-8.3522075,22.97126714285714
-62.14187,-8.0491735,0.0
-62.135630000000006,-8.014052599999998,0.0
-62.12693,-7.338879699999999,44.02458
-62.125550000000004,-8.577238899999998,25.37930714285714
-62.12153000000001,-8.111096599999998,0.0
-62.11896,-11.653734,0.0
-62.11256,-8.0728281,34.45042285714286
-62.103080000000006,-7.5908822,37.89004428571429
-62.09276,-11.215828,0.0
-62.092569999999995,-11.106681,0.0
-62.08879,-8.0499753,0.0
-62.014160000000004,-8.2955045,0.0
-62.003339999999994,-8.0513513,0.0
-62.00183,-8.3714466,0.0
-61.99697999999999,-8.3719134,0.0
-61.977599999999995,-8.1138957,0.0
-61.96858,-7.979934499999999,33.79987428571429
-61.936809999999994,-11.539835,0.0
-61.9226,-7.8683785,0.0
-61.91982,-8.016867299999998,29.646145714285716
-61.89865,-7.8260113,0.0
-61.8965,-9.1366184,10.829390714285713
-61.88547,-8.652785399999999,18.192395714285716
-61.883750000000006,-9.9043714,0.0
-61.877880000000005,-12.147402,0.0
-61.87756,-8.1676023,0.0
-61.87526999999997,-8.0389498,0.0
-61.872339999999994,-7.7392237,39.87012142857143
-61.870369999999994,-8.030550599999998,0.0
-61.84352,4.6921205,0.0
-61.81391000000001,-7.9054436,0.0
-61.80441999999999,-8.7520241,25.026262857142857
-61.801,-7.4514999,37.14029428571428
-61.79975,-8.972214600000001,14.038882714285714
-61.789069999999995,-8.6362157,18.09086
-61.78416,-8.153268799999998,0.0
-61.76142,-12.519182,0.0
-61.76129,-8.1110875,0.0
-61.74025,-8.871517799999998,13.921085142857143
-61.733140000000006,-10.823756,0.0
-61.71674,-9.5396721,0.0
-61.716499999999996,-7.7718587,0.0
-61.716319999999996,-11.051967,0.0
-61.70967,-10.164221,0.0
-61.689750000000004,-8.9328196,0.0
-61.674899999999994,-10.852565,0.0
-61.67448,-7.7585198,0.0
-61.64608,-7.6668202,0.0
-61.64135,-49.573816,0.0
-61.62384,-7.5819663,0.0
-61.59913,-7.9237501,0.0
-61.58691,-10.082561,0.0
-61.56366,-11.360576,0.0
-61.558580000000006,-8.0423615,0.0
-61.55594000000001,-8.160658299999998,0.0
-61.55579999999998,-10.124846,5.149680428571429
-61.53751999999997,-7.254242599999999,21.02058285714286
-61.52548,-10.163369,0.0
-61.52457,-7.435918,0.0
-61.50899,-11.072572,0.0
-61.507999999999996,-8.5928987,18.309605714285713
-61.47877999999997,-8.4252255,18.49249857142857
-61.470240000000004,-8.5240272,21.551524285714287
-61.46827999999999,-7.0583061,23.85165
-61.46633,-9.2797367,0.0
-61.46397,-7.9476673,0.0
-61.46271,-8.059184099999998,5.883832285714286
-61.439949999999996,1.0561512,0.0
-61.417699999999996,-7.962705899999999,0.0
-61.41365999999999,-7.7678889,0.0
-61.380699999999976,-8.111816499999998,0.0
-61.35074,-7.664160199999999,4.639473714285714
-61.34795,13.573006,0.0
-61.341899999999995,-7.687708599999999,0.0
-61.33172999999999,-10.921514,0.0
-61.316959999999995,-7.9038413,0.0
-61.315079999999995,-8.449055899999998,23.410385714285717
-61.29026,-9.0935403,11.783397999999996
-61.284760000000006,-8.1577471,0.0
-61.2838,4.858266,0.0
-61.26647,-9.2879707,21.770134285714285
-61.25798,-9.405688,0.0
-61.22537,-9.1195437,18.53840285714286
-61.22465999999997,-9.2319765,47.712804285714284
-61.22113,-9.6523701,0.0
-61.207089999999994,-11.219672,0.0
-61.19555,-11.228966,0.0
-61.184160000000006,-9.0311653,18.68007714285714
-61.184079999999994,-9.451176,0.0
-61.15912,-7.928371999999999,0.0
-61.1426,-7.5569292,0.0
-61.136300000000006,17.043069,0.0
-61.124790000000004,-7.7853778,0.0
-61.122960000000006,-8.0470264,0.0
-61.11138,-8.4124342,0.0
-61.10141,-9.639106300000002,0.0
-61.098420000000004,-9.08001,0.0
-61.088210000000004,-8.5790606,0.0
-61.066779999999994,-11.899055,0.0
-61.05846,-9.087870100000002,13.577403857142857
-61.048680000000004,-7.2308817,0.0
-61.04544,-9.126935,10.53908242857143
-61.042249999999996,-8.9028065,13.789156714285713
-61.042159999999996,-8.841906599999998,18.063662857142855
