daynum,lon,lat,elev
30,120.14,-39.001,38.095238095238095
30,120.165,-41.993,30.952380952380953
30,120.19200000000001,-38.375,22.22222222222222
30,120.194,-39.3,20.634920634920636
30,120.197,-38.925,55.55555555555556
30,120.215,-38.805,39.682539682539684
30,120.22,-39.137,26.19047619047619
30,120.27600000000001,-39.194,49.20634920634921
30,120.29299999999999,-39.494,22.22222222222222
30,120.29899999999999,-39.454,30.158730158730158
30,120.303,-41.583,31.746031746031747
30,120.305,-38.945,25.396825396825395
30,120.322,-39.435,53.17460317460318
30,120.367,-39.325,28.571428571428573
30,120.375,-38.903,0.7936507936507936
30,120.37799999999999,-38.912,12.698412698412698
30,120.508,-39.417,33.333333333333336
30,120.527,-39.282,23.80952380952381
30,120.55799999999999,-39.075,7.936507936507937
30,120.615,-39.675,26.19047619047619
30,120.645,-39.917,28.571428571428573
30,120.678,-39.623000000000005,21.904761904761905
30,120.7081,-39.2761,2.857142857142857
30,120.715,-40.14,34.92063492063492
30,120.792,-41.236999999999995,17.46031746031746
30,120.875,-39.786,26.984126984126984
30,121.04299999999999,-40.125,15.873015873015873
30,121.198,-40.77,30.952380952380953
30,121.242,-39.85,10.317460317460318
30,121.321,-39.813,0.7936507936507936
30,121.368,-40.115,22.22222222222222
30,121.507,-40.468,50.0
30,121.6131,-41.5869,25.396825396825395
30,121.78200000000001,-40.778,13.492063492063492
30,121.93799999999999,-41.17,4.761904761904762
30,122.2464,-41.3504,26.19047619047619
30,122.478,-41.045,9.523809523809524
30,122.48299999999999,-41.093,14.761904761904763
30,122.523,-41.196999999999996,8.73015873015873
30,122.5277,-41.3023,32.53968253968254
30,122.5277,41.3023,32.53968253968254
30,122.62799999999999,-41.083,21.428571428571427
30,122.667,-39.538000000000004,0.0
30,122.71799999999999,-41.272,12.698412698412698
30,122.8,-41.008,20.634920634920636
30,122.811,-41.225,17.46031746031746
30,122.885,-41.023,25.396825396825395
30,122.94200000000001,-41.08,0.0
31,118.177,-36.483000000000004,80.15873015873017
31,118.26799999999999,-36.2,50.79365079365079
31,118.288,-36.367,60.317460317460316
31,118.29299999999999,-36.126999999999995,40.476190476190474
31,118.35,-35.967,64.28571428571429
31,118.397,-36.65,100.0
31,118.42200000000001,-36.797,84.12698412698413
31,118.44200000000001,-36.497,82.53968253968254
31,118.475,-37.128,74.60317460317461
31,118.54499799999999,-36.121666,33.333333333333336
31,118.557,-37.1,96.82539682539682
31,118.56200000000001,-37.176,71.42857142857143
31,118.56200000000001,-37.162,80.95238095238095
31,118.572,-36.348,61.111111111111114
31,118.574,-36.927,82.53968253968254
31,118.712,-36.736999999999995,76.19047619047619
31,118.7354,-37.4578,73.01587301587301
31,118.765,-36.562,24.603174603174605
31,118.84200000000001,-36.717,39.682539682539684
31,118.90299999999999,-37.388000000000005,78.57142857142857
31,118.91799999999999,-37.03,63.492063492063494
31,118.93700000000001,-37.183,73.01587301587301
31,119.03299999999999,-37.61,66.66666666666667
31,119.1,-37.3,65.07936507936508
31,119.17,-37.78,89.68253968253968
31,119.2,-37.165,38.888888888888886
31,119.221,-37.228,30.158730158730158
31,119.234,-38.077,66.66666666666667
31,119.238,-37.555,44.44444444444444
31,119.257,-37.897,74.60317460317461
31,119.29,-37.465,28.571428571428573
31,119.35,-37.873000000000005,55.55555555555556
31,119.37700000000001,-38.44,65.07936507936508
31,119.448,-37.838,48.41269841269841
31,119.49,-37.41,32.53968253968254
31,119.52,-37.403,28.571428571428573
31,119.5356,-38.3975,66.87301587301587
31,119.55,-37.637,49.20634920634921
31,119.552,-38.305,33.333333333333336
31,119.601,-38.318000000000005,57.93650793650794
31,119.615,-38.67,51.58730158730159
31,119.62100000000001,-38.282,71.42857142857143
31,119.631,-38.501,44.44444444444444
31,119.6516,-37.8595,44.44444444444444
31,119.6531,-38.3319,65.87301587301587
31,119.662,-38.158,52.38095238095238
31,119.758,-38.243,47.61904761904762
31,119.805,-38.49,57.142857142857146
31,119.80799999999999,-38.561,57.142857142857146
31,119.818,-38.667,16.666666666666668
31,119.87700000000001,-38.032,25.396825396825395
31,119.8873,-38.8365,54.87301587301587
31,119.89200000000001,-38.205,52.38095238095238
31,119.8942,-38.7194,48.07936507936508
31,119.902,-39.326,60.317460317460316
31,119.905,-39.173,46.03174603174603
31,119.917,-38.929,58.73015873015873
31,119.9373,-38.5055,42.06349206349206
31,119.94,-38.853,46.03174603174603
31,119.946,-39.458,57.142857142857146
31,119.9597,-38.6824,46.301587301587304
31,120.0021,-38.6924,51.63492063492063
31,120.03299999999999,-38.45,33.333333333333336
31,120.042,-38.71,46.03174603174603
31,120.056,-38.931999999999995,18.253968253968253
31,120.068,-38.747,57.93650793650794
31,120.079,-38.849000000000004,42.857142857142854
31,120.118,-38.678000000000004,31.746031746031747
31,120.14,-39.001,38.095238095238095
31,120.165,-41.993,30.952380952380953
31,120.19200000000001,-38.375,22.22222222222222
31,120.194,-39.3,20.634920634920636
31,120.197,-38.925,55.55555555555556
31,120.215,-38.805,39.682539682539684
31,120.22,-39.137,26.19047619047619
31,120.27600000000001,-39.194,49.20634920634921
31,120.29299999999999,-39.494,22.22222222222222
31,120.29899999999999,-39.454,30.158730158730158
31,120.303,-41.583,31.746031746031747
31,120.305,-38.945,25.396825396825395
31,120.322,-39.435,53.17460317460318
31,120.367,-39.325,28.571428571428573
31,120.375,-38.903,0.7936507936507936
31,120.37799999999999,-38.912,12.698412698412698
31,120.508,-39.417,33.333333333333336
31,120.527,-39.282,23.80952380952381
31,120.55799999999999,-39.075,7.936507936507937
31,120.615,-39.675,26.19047619047619
31,120.645,-39.917,28.571428571428573
31,120.678,-39.623000000000005,21.904761904761905
31,120.7081,-39.2761,2.857142857142857
31,120.715,-40.14,34.92063492063492
31,120.792,-41.236999999999995,17.46031746031746
31,120.875,-39.786,26.984126984126984
31,121.04299999999999,-40.125,15.873015873015873
31,121.198,-40.77,30.952380952380953
31,121.242,-39.85,10.317460317460318
31,121.321,-39.813,0.7936507936507936
31,121.368,-40.115,22.22222222222222
31,121.507,-40.468,50.0
31,121.6131,-41.5869,25.396825396825395
31,121.78200000000001,-40.778,13.492063492063492
31,121.93799999999999,-41.17,4.761904761904762
31,122.2464,-41.3504,26.19047619047619
31,122.478,-41.045,9.523809523809524
31,122.48299999999999,-41.093,14.761904761904763
31,122.523,-41.196999999999996,8.73015873015873
31,122.5277,-41.3023,32.53968253968254
31,122.5277,41.3023,32.53968253968254
31,122.62799999999999,-41.083,21.428571428571427
31,122.667,-39.538000000000004,0.0
31,122.71799999999999,-41.272,12.698412698412698
31,122.8,-41.008,20.634920634920636
31,122.811,-41.225,17.46031746031746
31,122.885,-41.023,25.396825396825395
31,122.94200000000001,-41.08,0.0
32,118.177,-36.483000000000004,80.15873015873017
32,118.26799999999999,-36.2,50.79365079365079
32,118.288,-36.367,60.317460317460316
32,118.29299999999999,-36.126999999999995,40.476190476190474
32,118.35,-35.967,64.28571428571429
32,118.397,-36.65,100.0
32,118.42200000000001,-36.797,84.12698412698413
32,118.44200000000001,-36.497,82.53968253968254
32,118.475,-37.128,74.60317460317461
32,118.54499799999999,-36.121666,33.333333333333336
32,118.557,-37.1,96.82539682539682
32,118.56200000000001,-37.176,71.42857142857143
32,118.56200000000001,-37.162,80.95238095238095
32,118.572,-36.348,61.111111111111114
32,118.574,-36.927,82.53968253968254
32,118.712,-36.736999999999995,76.19047619047619
32,118.7354,-37.4578,73.01587301587301
32,118.765,-36.562,24.603174603174605
32,118.84200000000001,-36.717,39.682539682539684
32,118.90299999999999,-37.388000000000005,78.57142857142857
32,118.91799999999999,-37.03,63.492063492063494
32,118.93700000000001,-37.183,73.01587301587301
32,119.03299999999999,-37.61,66.66666666666667
32,119.1,-37.3,65.07936507936508
32,119.17,-37.78,89.68253968253968
32,119.2,-37.165,38.888888888888886
32,119.221,-37.228,30.158730158730158
32,119.234,-38.077,66.66666666666667
32,119.238,-37.555,44.44444444444444
32,119.257,-37.897,74.60317460317461
32,119.29,-37.465,28.571428571428573
32,119.35,-37.873000000000005,55.55555555555556
32,119.37700000000001,-38.44,65.07936507936508
32,119.448,-37.838,48.41269841269841
32,119.49,-37.41,32.53968253968254
32,119.52,-37.403,28.571428571428573
32,119.5356,-38.3975,66.87301587301587
32,119.55,-37.637,49.20634920634921
32,119.552,-38.305,33.333333333333336
32,119.601,-38.318000000000005,57.93650793650794
32,119.615,-38.67,51.58730158730159
32,119.62100000000001,-38.282,71.42857142857143
32,119.631,-38.501,44.44444444444444
32,119.6516,-37.8595,44.44444444444444
32,119.6531,-38.3319,65.87301587301587
32,119.662,-38.158,52.38095238095238
32,119.758,-38.243,47.61904761904762
32,119.805,-38.49,57.142857142857146
32,119.80799999999999,-38.561,57.142857142857146
32,119.818,-38.667,16.666666666666668
32,119.87700000000001,-38.032,25.396825396825395
32,119.8873,-38.8365,54.87301587301587
32,119.89200000000001,-38.205,52.38095238095238
32,119.8942,-38.7194,48.07936507936508
32,119.902,-39.326,60.317460317460316
32,119.905,-39.173,46.03174603174603
32,119.917,-38.929,58.73015873015873
32,119.9373,-38.5055,42.06349206349206
32,119.94,-38.853,46.03174603174603
32,119.946,-39.458,57.142857142857146
32,119.9597,-38.6824,46.301587301587304
32,120.0021,-38.6924,51.63492063492063
32,120.03299999999999,-38.45,33.333333333333336
32,120.042,-38.71,46.03174603174603
32,120.056,-38.931999999999995,18.253968253968253
32,120.068,-38.747,57.93650793650794
32,120.079,-38.849000000000004,42.857142857142854
32,120.118,-38.678000000000004,31.746031746031747
32,120.14,-39.001,38.095238095238095
32,120.165,-41.993,30.952380952380953
32,120.19200000000001,-38.375,22.22222222222222
32,120.194,-39.3,20.634920634920636
32,120.197,-38.925,55.55555555555556
32,120.215,-38.805,39.682539682539684
32,120.22,-39.137,26.19047619047619
32,120.27600000000001,-39.194,49.20634920634921
32,120.29299999999999,-39.494,22.22222222222222
32,120.29899999999999,-39.454,30.158730158730158
32,120.303,-41.583,31.746031746031747
32,120.305,-38.945,25.396825396825395
32,120.322,-39.435,53.17460317460318
32,120.367,-39.325,28.571428571428573
32,120.375,-38.903,0.7936507936507936
32,120.37799999999999,-38.912,12.698412698412698
32,120.508,-39.417,33.333333333333336
32,120.527,-39.282,23.80952380952381
32,120.55799999999999,-39.075,7.936507936507937
32,120.615,-39.675,26.19047619047619
32,120.645,-39.917,28.571428571428573
32,120.678,-39.623000000000005,21.904761904761905
32,120.7081,-39.2761,2.857142857142857
32,120.715,-40.14,34.92063492063492
32,120.792,-41.236999999999995,17.46031746031746
32,120.875,-39.786,26.984126984126984
32,121.04299999999999,-40.125,15.873015873015873
32,121.198,-40.77,30.952380952380953
32,121.242,-39.85,10.317460317460318
32,121.321,-39.813,0.7936507936507936
32,121.368,-40.115,22.22222222222222
32,121.507,-40.468,50.0
32,121.6131,-41.5869,25.396825396825395
32,121.78200000000001,-40.778,13.492063492063492
32,121.93799999999999,-41.17,4.761904761904762
32,122.2464,-41.3504,26.19047619047619
32,122.478,-41.045,9.523809523809524
32,122.48299999999999,-41.093,14.761904761904763
32,122.523,-41.196999999999996,8.73015873015873
32,122.5277,-41.3023,32.53968253968254
32,122.5277,41.3023,32.53968253968254
32,122.62799999999999,-41.083,21.428571428571427
32,122.667,-39.538000000000004,0.0
32,122.71799999999999,-41.272,12.698412698412698
32,122.8,-41.008,20.634920634920636
32,122.811,-41.225,17.46031746031746
32,122.885,-41.023,25.396825396825395
32,122.94200000000001,-41.08,0.0
33,118.177,-36.483000000000004,80.15873015873017
33,118.26799999999999,-36.2,50.79365079365079
33,118.288,-36.367,60.317460317460316
33,118.29299999999999,-36.126999999999995,40.476190476190474
33,118.35,-35.967,64.28571428571429
33,118.397,-36.65,100.0
33,118.42200000000001,-36.797,84.12698412698413
33,118.44200000000001,-36.497,82.53968253968254
33,118.475,-37.128,74.60317460317461
33,118.54499799999999,-36.121666,33.333333333333336
33,118.557,-37.1,96.82539682539682
33,118.56200000000001,-37.176,71.42857142857143
33,118.56200000000001,-37.162,80.95238095238095
33,118.572,-36.348,61.111111111111114
33,118.574,-36.927,82.53968253968254
33,118.712,-36.736999999999995,76.19047619047619
33,118.7354,-37.4578,73.01587301587301
33,118.765,-36.562,24.603174603174605
33,118.84200000000001,-36.717,39.682539682539684
33,118.90299999999999,-37.388000000000005,78.57142857142857
33,118.91799999999999,-37.03,63.492063492063494
33,118.93700000000001,-37.183,73.01587301587301
33,119.03299999999999,-37.61,66.66666666666667
33,119.1,-37.3,65.07936507936508
33,119.17,-37.78,89.68253968253968
33,119.2,-37.165,38.888888888888886
33,119.221,-37.228,30.158730158730158
33,119.234,-38.077,66.66666666666667
33,119.238,-37.555,44.44444444444444
33,119.257,-37.897,74.60317460317461
33,119.29,-37.465,28.571428571428573
33,119.35,-37.873000000000005,55.55555555555556
33,119.37700000000001,-38.44,65.07936507936508
33,119.448,-37.838,48.41269841269841
33,119.49,-37.41,32.53968253968254
33,119.52,-37.403,28.571428571428573
33,119.5356,-38.3975,66.87301587301587
33,119.55,-37.637,49.20634920634921
33,119.552,-38.305,33.333333333333336
33,119.601,-38.318000000000005,57.93650793650794
33,119.615,-38.67,51.58730158730159
33,119.62100000000001,-38.282,71.42857142857143
33,119.631,-38.501,44.44444444444444
33,119.6516,-37.8595,44.44444444444444
33,119.6531,-38.3319,65.87301587301587
33,119.662,-38.158,52.38095238095238
33,119.758,-38.243,47.61904761904762
33,119.805,-38.49,57.142857142857146
33,119.80799999999999,-38.561,57.142857142857146
33,119.818,-38.667,16.666666666666668
33,119.87700000000001,-38.032,25.396825396825395
33,119.8873,-38.8365,54.87301587301587
33,119.89200000000001,-38.205,52.38095238095238
33,119.8942,-38.7194,48.07936507936508
33,119.902,-39.326,60.317460317460316
33,119.905,-39.173,46.03174603174603
33,119.917,-38.929,58.73015873015873
33,119.9373,-38.5055,42.06349206349206
33,119.94,-38.853,46.03174603174603
33,119.946,-39.458,57.142857142857146
33,119.9597,-38.6824,46.301587301587304
33,120.0021,-38.6924,51.63492063492063
33,120.03299999999999,-38.45,33.333333333333336
33,120.042,-38.71,46.03174603174603
33,120.056,-38.931999999999995,18.253968253968253
33,120.068,-38.747,57.93650793650794
33,120.079,-38.849000000000004,42.857142857142854
33,120.118,-38.678000000000004,31.746031746031747
33,120.14,-39.001,38.095238095238095
33,120.165,-41.993,30.952380952380953
33,120.19200000000001,-38.375,22.22222222222222
33,120.194,-39.3,20.634920634920636
33,120.197,-38.925,55.55555555555556
33,120.215,-38.805,39.682539682539684
33,120.22,-39.137,26.19047619047619
33,120.27600000000001,-39.194,49.20634920634921
33,120.29299999999999,-39.494,22.22222222222222
33,120.29899999999999,-39.454,30.158730158730158
33,120.303,-41.583,31.746031746031747
33,120.305,-38.945,25.396825396825395
33,120.322,-39.435,53.17460317460318
33,120.367,-39.325,28.571428571428573
33,120.375,-38.903,0.7936507936507936
33,120.37799999999999,-38.912,12.698412698412698
33,120.508,-39.417,33.333333333333336
33,120.527,-39.282,23.80952380952381
33,120.55799999999999,-39.075,7.936507936507937
33,120.615,-39.675,26.19047619047619
33,120.645,-39.917,28.571428571428573
33,120.678,-39.623000000000005,21.904761904761905
33,120.7081,-39.2761,2.857142857142857
33,120.715,-40.14,34.92063492063492
33,120.792,-41.236999999999995,17.46031746031746
33,120.875,-39.786,26.984126984126984
33,121.04299999999999,-40.125,15.873015873015873
33,121.198,-40.77,30.952380952380953
33,121.242,-39.85,10.317460317460318
33,121.321,-39.813,0.7936507936507936
33,121.368,-40.115,22.22222222222222
33,121.507,-40.468,50.0
33,121.6131,-41.5869,25.396825396825395
33,121.78200000000001,-40.778,13.492063492063492
33,121.93799999999999,-41.17,4.761904761904762
33,122.2464,-41.3504,26.19047619047619
33,122.478,-41.045,9.523809523809524
33,122.48299999999999,-41.093,14.761904761904763
33,122.523,-41.196999999999996,8.73015873015873
33,122.5277,-41.3023,32.53968253968254
33,122.5277,41.3023,32.53968253968254
33,122.62799999999999,-41.083,21.428571428571427
33,122.667,-39.538000000000004,0.0
33,122.71799999999999,-41.272,12.698412698412698
33,122.8,-41.008,20.634920634920636
33,122.811,-41.225,17.46031746031746
33,122.885,-41.023,25.396825396825395
33,122.94200000000001,-41.08,0.0
34,118.177,-36.483000000000004,80.15873015873017
34,118.288,-36.367,60.317460317460316
34,118.35,-35.967,64.28571428571429
34,118.397,-36.65,100.0
34,118.44200000000001,-36.497,82.53968253968254
34,118.475,-37.128,74.60317460317461
34,118.54499799999999,-36.121666,33.333333333333336
34,118.56200000000001,-37.176,71.42857142857143
34,118.572,-36.348,61.111111111111114
34,118.574,-36.927,82.53968253968254
34,118.712,-36.736999999999995,76.19047619047619
34,118.7354,-37.4578,73.01587301587301
34,118.765,-36.562,24.603174603174605
34,118.84200000000001,-36.717,39.682539682539684
34,118.90299999999999,-37.388000000000005,78.57142857142857
34,118.91799999999999,-37.03,63.492063492063494
34,119.1,-37.3,65.07936507936508
34,119.2,-37.165,38.888888888888886
34,119.234,-38.077,66.66666666666667
34,119.238,-37.555,44.44444444444444
34,119.257,-37.897,74.60317460317461
34,119.29,-37.465,28.571428571428573
34,119.35,-37.873000000000005,55.55555555555556
34,119.37700000000001,-38.44,65.07936507936508
34,119.5356,-38.3975,66.87301587301587
34,119.55,-37.637,49.20634920634921
34,119.552,-38.305,33.333333333333336
34,119.601,-38.318000000000005,57.93650793650794
34,119.615,-38.67,51.58730158730159
34,119.62100000000001,-38.282,71.42857142857143
34,119.631,-38.501,44.44444444444444
34,119.6516,-37.8595,44.44444444444444
34,119.6531,-38.3319,65.87301587301587
34,119.758,-38.243,47.61904761904762
34,119.80799999999999,-38.561,57.142857142857146
34,119.818,-38.667,16.666666666666668
34,119.87700000000001,-38.032,25.396825396825395
34,119.8873,-38.8365,54.87301587301587
34,119.8942,-38.7194,48.07936507936508
34,119.902,-39.326,60.317460317460316
34,119.905,-39.173,46.03174603174603
34,119.917,-38.929,58.73015873015873
34,119.9373,-38.5055,42.06349206349206
34,119.94,-38.853,46.03174603174603
34,119.946,-39.458,57.142857142857146
34,119.9597,-38.6824,46.301587301587304
34,120.0021,-38.6924,51.63492063492063
34,120.042,-38.71,46.03174603174603
34,120.056,-38.931999999999995,18.253968253968253
34,120.068,-38.747,57.93650793650794
34,120.079,-38.849000000000004,42.857142857142854
34,120.14,-39.001,38.095238095238095
34,120.165,-41.993,30.952380952380953
34,120.194,-39.3,20.634920634920636
34,120.215,-38.805,39.682539682539684
34,120.22,-39.137,26.19047619047619
34,120.27600000000001,-39.194,49.20634920634921
34,120.29299999999999,-39.494,22.22222222222222
34,120.29899999999999,-39.454,30.158730158730158
34,120.303,-41.583,31.746031746031747
34,120.305,-38.945,25.396825396825395
34,120.322,-39.435,53.17460317460318
34,120.367,-39.325,28.571428571428573
34,120.375,-38.903,0.7936507936507936
34,120.37799999999999,-38.912,12.698412698412698
34,120.55799999999999,-39.075,7.936507936507937
34,120.615,-39.675,26.19047619047619
34,120.678,-39.623000000000005,21.904761904761905
34,120.7081,-39.2761,2.857142857142857
34,120.715,-40.14,34.92063492063492
34,120.792,-41.236999999999995,17.46031746031746
34,121.04299999999999,-40.125,15.873015873015873
34,121.198,-40.77,30.952380952380953
34,121.321,-39.813,0.7936507936507936
34,121.507,-40.468,50.0
34,121.78200000000001,-40.778,13.492063492063492
34,121.93799999999999,-41.17,4.761904761904762
34,122.48299999999999,-41.093,14.761904761904763
34,122.5277,-41.3023,32.53968253968254
34,122.5277,41.3023,32.53968253968254
34,122.62799999999999,-41.083,21.428571428571427
34,122.667,-39.538000000000004,0.0
34,122.71799999999999,-41.272,12.698412698412698
34,122.8,-41.008,20.634920634920636
35,118.177,-36.483000000000004,80.15873015873017
35,118.26799999999999,-36.2,50.79365079365079
35,118.288,-36.367,60.317460317460316
35,118.29299999999999,-36.126999999999995,40.476190476190474
35,118.42200000000001,-36.797,84.12698412698413
35,118.44200000000001,-36.497,82.53968253968254
35,118.475,-37.128,74.60317460317461
35,118.54499799999999,-36.121666,33.333333333333336
35,118.557,-37.1,96.82539682539682
35,118.56200000000001,-37.176,71.42857142857143
35,118.56200000000001,-37.162,80.95238095238095
35,118.574,-36.927,82.53968253968254
35,118.7354,-37.4578,73.01587301587301
35,118.84200000000001,-36.717,39.682539682539684
35,118.90299999999999,-37.388000000000005,78.57142857142857
35,118.93700000000001,-37.183,73.01587301587301
35,119.03299999999999,-37.61,66.66666666666667
35,119.1,-37.3,65.07936507936508
35,119.17,-37.78,89.68253968253968
35,119.2,-37.165,38.888888888888886
35,119.221,-37.228,30.158730158730158
35,119.234,-38.077,66.66666666666667
35,119.238,-37.555,44.44444444444444
35,119.257,-37.897,74.60317460317461
35,119.29,-37.465,28.571428571428573
35,119.35,-37.873000000000005,55.55555555555556
35,119.37700000000001,-38.44,65.07936507936508
35,119.448,-37.838,48.41269841269841
35,119.49,-37.41,32.53968253968254
35,119.52,-37.403,28.571428571428573
35,119.5356,-38.3975,66.87301587301587
35,119.55,-37.637,49.20634920634921
35,119.552,-38.305,33.333333333333336
35,119.601,-38.318000000000005,57.93650793650794
35,119.615,-38.67,51.58730158730159
35,119.62100000000001,-38.282,71.42857142857143
35,119.631,-38.501,44.44444444444444
35,119.6516,-37.8595,44.44444444444444
35,119.6531,-38.3319,65.87301587301587
35,119.662,-38.158,52.38095238095238
35,119.758,-38.243,47.61904761904762
35,119.805,-38.49,57.142857142857146
35,119.80799999999999,-38.561,57.142857142857146
35,119.818,-38.667,16.666666666666668
35,119.87700000000001,-38.032,25.396825396825395
35,119.8873,-38.8365,54.87301587301587
35,119.89200000000001,-38.205,52.38095238095238
35,119.8942,-38.7194,48.07936507936508
35,119.902,-39.326,60.317460317460316
35,119.905,-39.173,46.03174603174603
35,119.917,-38.929,58.73015873015873
35,119.9373,-38.5055,42.06349206349206
35,119.94,-38.853,46.03174603174603
35,119.946,-39.458,57.142857142857146
35,119.9597,-38.6824,46.301587301587304
35,120.0021,-38.6924,51.63492063492063
35,120.03299999999999,-38.45,33.333333333333336
35,120.042,-38.71,46.03174603174603
35,120.056,-38.931999999999995,18.253968253968253
35,120.068,-38.747,57.93650793650794
35,120.079,-38.849000000000004,42.857142857142854
35,120.118,-38.678000000000004,31.746031746031747
35,120.14,-39.001,38.095238095238095
35,120.165,-41.993,30.952380952380953
35,120.19200000000001,-38.375,22.22222222222222
35,120.194,-39.3,20.634920634920636
35,120.197,-38.925,55.55555555555556
35,120.215,-38.805,39.682539682539684
35,120.22,-39.137,26.19047619047619
35,120.27600000000001,-39.194,49.20634920634921
35,120.29299999999999,-39.494,22.22222222222222
35,120.29899999999999,-39.454,30.158730158730158
35,120.303,-41.583,31.746031746031747
35,120.305,-38.945,25.396825396825395
35,120.322,-39.435,53.17460317460318
35,120.367,-39.325,28.571428571428573
35,120.375,-38.903,0.7936507936507936
35,120.37799999999999,-38.912,12.698412698412698
35,120.508,-39.417,33.333333333333336
35,120.527,-39.282,23.80952380952381
35,120.55799999999999,-39.075,7.936507936507937
35,120.615,-39.675,26.19047619047619
35,120.645,-39.917,28.571428571428573
35,120.678,-39.623000000000005,21.904761904761905
35,120.7081,-39.2761,2.857142857142857
35,120.715,-40.14,34.92063492063492
35,120.792,-41.236999999999995,17.46031746031746
35,120.875,-39.786,26.984126984126984
35,121.04299999999999,-40.125,15.873015873015873
35,121.198,-40.77,30.952380952380953
35,121.242,-39.85,10.317460317460318
35,121.321,-39.813,0.7936507936507936
35,121.368,-40.115,22.22222222222222
35,121.507,-40.468,50.0
35,121.6131,-41.5869,25.396825396825395
35,121.78200000000001,-40.778,13.492063492063492
35,121.93799999999999,-41.17,4.761904761904762
35,122.2464,-41.3504,26.19047619047619
35,122.478,-41.045,9.523809523809524
35,122.48299999999999,-41.093,14.761904761904763
35,122.523,-41.196999999999996,8.73015873015873
35,122.5277,-41.3023,32.53968253968254
35,122.5277,41.3023,32.53968253968254
35,122.62799999999999,-41.083,21.428571428571427
35,122.667,-39.538000000000004,0.0
35,122.71799999999999,-41.272,12.698412698412698
35,122.8,-41.008,20.634920634920636
35,122.811,-41.225,17.46031746031746
35,122.885,-41.023,25.396825396825395
35,122.94200000000001,-41.08,0.0
36,118.177,-36.483000000000004,80.15873015873017
36,118.26799999999999,-36.2,50.79365079365079
36,118.288,-36.367,60.317460317460316
36,118.29299999999999,-36.126999999999995,40.476190476190474
36,118.35,-35.967,64.28571428571429
36,118.397,-36.65,100.0
36,118.42200000000001,-36.797,84.12698412698413
36,118.44200000000001,-36.497,82.53968253968254
36,118.475,-37.128,74.60317460317461
36,118.54499799999999,-36.121666,33.333333333333336
36,118.557,-37.1,96.82539682539682
36,118.56200000000001,-37.176,71.42857142857143
36,118.56200000000001,-37.162,80.95238095238095
36,118.572,-36.348,61.111111111111114
36,118.574,-36.927,82.53968253968254
36,118.712,-36.736999999999995,76.19047619047619
36,118.7354,-37.4578,73.01587301587301
36,118.765,-36.562,24.603174603174605
36,118.84200000000001,-36.717,39.682539682539684
36,118.90299999999999,-37.388000000000005,78.57142857142857
36,118.91799999999999,-37.03,63.492063492063494
36,118.93700000000001,-37.183,73.01587301587301
36,119.03299999999999,-37.61,66.66666666666667
36,119.1,-37.3,65.07936507936508
36,119.17,-37.78,89.68253968253968
36,119.2,-37.165,38.888888888888886
36,119.221,-37.228,30.158730158730158
36,119.234,-38.077,66.66666666666667
36,119.238,-37.555,44.44444444444444
36,119.257,-37.897,74.60317460317461
36,119.29,-37.465,28.571428571428573
36,119.35,-37.873000000000005,55.55555555555556
36,119.37700000000001,-38.44,65.07936507936508
36,119.448,-37.838,48.41269841269841
36,119.49,-37.41,32.53968253968254
36,119.52,-37.403,28.571428571428573
36,119.5356,-38.3975,66.87301587301587
36,119.55,-37.637,49.20634920634921
36,119.552,-38.305,33.333333333333336
36,119.601,-38.318000000000005,57.93650793650794
36,119.615,-38.67,51.58730158730159
36,119.62100000000001,-38.282,71.42857142857143
36,119.631,-38.501,44.44444444444444
36,119.6516,-37.8595,44.44444444444444
36,119.6531,-38.3319,65.87301587301587
36,119.662,-38.158,52.38095238095238
36,119.758,-38.243,47.61904761904762
36,119.805,-38.49,57.142857142857146
36,119.80799999999999,-38.561,57.142857142857146
36,119.818,-38.667,16.666666666666668
36,119.87700000000001,-38.032,25.396825396825395
36,119.8873,-38.8365,54.87301587301587
36,119.89200000000001,-38.205,52.38095238095238
36,119.8942,-38.7194,48.07936507936508
36,119.902,-39.326,60.317460317460316
36,119.905,-39.173,46.03174603174603
36,119.917,-38.929,58.73015873015873
36,119.9373,-38.5055,42.06349206349206
36,119.94,-38.853,46.03174603174603
36,119.946,-39.458,57.142857142857146
36,119.9597,-38.6824,46.301587301587304
36,120.0021,-38.6924,51.63492063492063
36,120.03299999999999,-38.45,33.333333333333336
36,120.042,-38.71,46.03174603174603
36,120.056,-38.931999999999995,18.253968253968253
36,120.068,-38.747,57.93650793650794
36,120.079,-38.849000000000004,42.857142857142854
36,120.118,-38.678000000000004,31.746031746031747
36,120.14,-39.001,38.095238095238095
36,120.165,-41.993,30.952380952380953
36,120.19200000000001,-38.375,22.22222222222222
36,120.194,-39.3,20.634920634920636
36,120.197,-38.925,55.55555555555556
36,120.215,-38.805,39.682539682539684
36,120.22,-39.137,26.19047619047619
36,120.27600000000001,-39.194,49.20634920634921
36,120.29299999999999,-39.494,22.22222222222222
36,120.29899999999999,-39.454,30.158730158730158
36,120.303,-41.583,31.746031746031747
36,120.305,-38.945,25.396825396825395
36,120.322,-39.435,53.17460317460318
36,120.367,-39.325,28.571428571428573
36,120.375,-38.903,0.7936507936507936
36,120.37799999999999,-38.912,12.698412698412698
36,120.508,-39.417,33.333333333333336
36,120.527,-39.282,23.80952380952381
36,120.55799999999999,-39.075,7.936507936507937
